run,job_id,account,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,seed,epochs_done,epochs_requested,best_test,final_test,final_train,collapsed,node,wallclock_min,provenance,dup_group,superseded,ep_to_85,ep_to_88,ep_to_90,plateau,ep_in_band_90
z3-ref-weight,4681225,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,83.34,82.8,85.1,0,node859,16,env,,0,,,,68.542,0
gp-w-r003-s0,4685212,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,0,100,100,45.9,45.9,44.91,0,node887,47,env,,0,,,,43.409,0
gp-w-r1-s0,4685224,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,0,100,100,79.55,79.55,82.18,0,node851,92,env,,0,,,,78.063,0
zrn-w-r099_s0,4682650,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.99,0,100,100,89.26,89.02,96.37,0,node858,86,env,,0,38,50,,88.827,7
gp-w-r02-s0,4685221,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,0,100,100,60.16,60.14,59.52,0,node881,48,env,,0,,,,57.21,0
zrn-w-r09_s0,4682646,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.9,0,100,100,88.97,88.39,96.44,0,node858,87,env,,0,34,63,,88.584,0
gp-w-r006-s0,4685215,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,0,100,100,47.69,47.69,46.23,0,node859,86,env,,0,,,,44.968,0
gp-w-r01-s0,4685218,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,0,100,100,49.83,49.83,48.92,0,node858,87,env,,0,,,,47.366,0
z3-w-r1,4681229,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,zpool,na,1,0,20,20,83.34,83.34,85.15,0,node851,17,env,,0,,,,68.669,0
zrn-w-r095_s1,4682658,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.95,1,100,100,89.33,88.8,97.48,0,node851,90,env,,0,35,61,,88.791,5
gp-w-r003-s1,4685213,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,1,100,100,49.82,49.82,48.19,0,node887,47,env,,0,,,,46.951,0
gp-w-r1-s1,4685225,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,1,100,100,79.5,79.29,82.48,0,node881,47,env,,0,,,,78.029,0
zrn-w-r09_s1,4682656,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.9,1,100,100,89.02,88.31,96.39,0,node859,86,env,,0,34,71,,88.436,1
zsx-w-r01_s1,4681824,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.1,1,100,100,88.08,88.05,94.04,0,node858,86,env,,0,34,84,,87.839,0
gp-w-r01-s1,4685219,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,1,100,100,52.74,52.74,51.23,0,node858,87,env,,0,,,,50.081,0
zsx-w-r03_s1,4681826,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.3,1,100,100,88.39,88.39,94.22,0,node858,86,env,,0,34,78,,88.035,0
zsx-w-r0_s1,4681822,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,1,100,100,88.13,88.11,93.95,0,node851,89,env,,0,35,96,,87.756,0
zrn-w-r099_s1,4682660,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.99,1,100,100,89.67,89.67,97.1,0,node858,86,env,,0,35,49,,89.277,23
gp-w-r006-s1,4685216,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,1,100,100,50.45,50.45,48.85,0,node851,92,env,,0,,,,47.82,0
gp-w-r0-s1,4685210,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,1,100,100,51.67,51.67,50.72,0,node851,91,env,,0,,,,47.781,0
zrn-w-r07_s1,4682654,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.7,1,100,100,88.41,88.14,95.04,0,node858,86,env,,0,34,78,,87.929,0
gp-w-r02-s1,4685222,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,1,100,100,60.79,60.79,59.81,0,node883,47,env,,0,,,,58.123,0
gp-w-r01-s2,4685220,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,2,100,100,51.02,51.02,49.96,0,node859,87,env,,0,,,,48.157,0
gp-w-r1-s2,4685226,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,2,100,100,78.84,78.75,81.49,0,node851,91,env,,0,,,,77.317,0
gp-w-r006-s2,4685217,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,2,100,100,48.63,48.63,47.56,0,node887,47,env,,0,,,,45.736,0
gp-w-r0-s2,4685211,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,2,100,100,48.2,48.2,47.46,0,node858,87,env,,0,,,,44.614,0
gp-w-r02-s2,4685223,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,2,100,100,59.95,59.95,58.96,0,node882,48,env,,0,,,,57.208,0
gp-w-r003-s2,4685214,s5014158,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,2,100,100,47.52,47.52,46.55,0,node885,48,env,,0,,,,44.504,0
p5-c100-lay,4683386,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,13.74,13.74,12.63,0,node858,14,env,,0,,,,4.745,0
rc6-r04-s0,4683601,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.4,0,100,100,70.27,70.27,98.61,0,node887,31,env,,0,,,,69.453,0
rc6-r07-s0,4683603,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.7,0,100,100,70.3,69.93,99.05,0,node883,30,env,,0,,,,69.585,0
rc6-r0-s0,4683593,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,0,100,100,19.75,10.69,10.58,0,node886,31,env,,0,,,,10.803,0
rc6-r01-s0,4683597,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,0,100,100,69.65,69.17,94.38,0,node881,30,env,,0,,,,69.145,0
m0c-001-e3-s0,4683881,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.01,na,0,100,100,22.36,16.36,16.29,0,node858,71,env,,0,,,,16.372,0
rc6-r1-s0,4683605,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,0,100,100,70.0,69.77,99.13,0,node887,31,env,,0,,,,69.52,0
rc6-r02-s0,4683599,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,0,100,100,70.48,70.21,98.69,0,node885,31,env,,0,,,,69.877,0
m0c-001-e6-s0,4683884,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.01,na,0,100,100,24.64,18.1,18.29,0,node851,78,env,,0,,,,18.372,0
rc6-r005-s0,4683595,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,0,100,100,44.92,44.22,49.14,0,node883,31,env,,0,,,,44.499,0
rc6-r04-s1,4683602,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.4,1,100,100,69.74,69.38,98.43,0,node858,71,env,,0,,,,69.247,0
m0c-001-e6-s1,4683885,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.01,na,1,100,100,24.38,18.28,18.23,0,node887,31,env,,0,,,,18.533,0
rc6-r02-s1,4683600,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.2,1,100,100,70.57,70.37,98.6,0,node886,31,env,,0,,,,69.903,0
m0c-001-e3-s1,4683882,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.01,na,1,100,100,22.19,15.51,15.31,0,node858,71,env,,0,,,,15.418,0
rc6-r01-s1,4683598,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,1,100,100,68.98,68.42,93.79,0,node851,77,env,,0,,,,68.546,0
rc6-r1-s1,4683606,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,1,100,100,70.11,69.81,98.79,0,node881,30,env,,0,,,,69.565,0
rc6-r0-s1,4683594,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,1,100,100,19.53,11.65,11.52,0,node887,31,env,,0,,,,11.607,0
rc6-r07-s1,4683604,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.7,1,100,100,70.3,69.73,98.76,0,node887,31,env,,0,,,,69.648,0
rc6-r005-s1,4683596,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,1,100,100,43.21,42.12,46.19,0,node887,31,env,,0,,,,42.514,0
c100b-1e3-layer-s2,4683746,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,69.73,69.32,99.29,0,node886,30,env,,0,,,,69.325,0
c100b-1e6-layer-s2,4683755,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,69.72,69.72,98.86,0,node885,31,env,,0,,,,69.01,0
c1b-e3-s2,4683899,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,69.74,69.06,99.21,0,node851,75,env,,0,,,,69.169,0
c1b-e6-s2,4683902,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,69.52,68.6,98.84,0,node859,71,env,,0,,,,68.891,0
m0c-001-e3-s2,4683883,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.01,na,2,100,100,23.18,16.66,16.48,0,node887,31,env,,0,,,,16.593,0
c1b-e6-s3,4683903,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,69.62,69.35,99.0,0,node858,71,env,,0,,,,69.093,0
c100b-1e6-layer-s3,4683756,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,69.67,69.29,99.06,0,node851,76,env,,0,,,,69.111,0
c100b-1e3-layer-s3,4683747,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,100,100,70.27,69.6,99.41,0,node858,71,env,,0,,,,69.534,0
c1b-e3-s3,4683900,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,100,100,70.37,70.11,99.34,0,node885,31,env,,0,,,,69.666,0
c1b-e3-s4,4683901,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,100,100,69.66,69.33,99.26,0,node887,31,env,,0,,,,69.143,0
c100b-1e3-layer-s4,4683748,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,100,100,69.55,68.77,99.15,0,node858,71,env,,0,,,,68.845,0
c100b-1e6-layer-s4,4683757,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,69.18,69.05,99.05,0,node886,31,env,,0,,,,68.631,0
c1b-e6-s4,4683904,s5014158,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,68.96,68.96,98.8,0,node881,30,env,,0,,,,68.508,0
p5-c100-node,4683387,s5014158,ResNet18_c100,CIFAR100,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,5.14,5.14,4.44,0,node882,9,env,,0,,,,2.211,0
c100f-node-s0,4683758,s5014158,ResNet18_c100,CIFAR100,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,71.65,71.22,99.24,0,node887,40,env,,0,,,,71.181,0
c100f-node-s1,4683759,s5014158,ResNet18_c100,CIFAR100,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,71.63,71.11,98.99,0,node885,41,env,,0,,,,71.069,0
c100f-node-s2,4683760,s5014158,ResNet18_c100,CIFAR100,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,71.88,71.88,99.19,0,node887,40,env,,0,,,,71.302,0
c100b-1e3-blk6-s2,4683743,s5014158,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,52.1,52.1,63.26,0,node887,42,env,,0,,,,51.188,0
c100b-1e6-blk6-s2,4683752,s5014158,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,53.08,52.52,63.91,0,node881,42,env,,0,,,,52.066,0
c100b-1e6-blk6-s3,4683753,s5014158,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,53.03,53.03,64.37,0,node883,42,env,,0,,,,52.224,0
c100b-1e3-blk6-s3,4683744,s5014158,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,100,100,51.87,51.8,64.09,0,node885,42,env,,0,,,,51.377,0
c100b-1e3-blk6-s4,4683745,s5014158,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,100,100,51.97,51.71,63.85,0,node886,42,env,,0,,,,51.41,0
c100b-1e6-blk6-s4,4683754,s5014158,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,53.46,52.74,64.68,0,node887,42,env,,0,,,,52.658,0
p5-c100-scal,4683385,s5014158,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,20,20,18.8,18.8,18.19,0,node859,18,env,,0,,,,6.528,0
c100b-1e6-scal-s2,4683749,s5014158,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,23.66,23.42,23.55,0,node880,42,env,,0,,,,23.378,0
c100b-1e3-scal-s2,4683740,s5014158,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,23.15,23.15,23.12,0,node887,42,env,,0,,,,22.948,0
c100b-1e3-scal-s3,4683741,s5014158,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,3,100,100,22.19,22.01,22.23,0,node887,42,env,,0,,,,21.962,0
c100b-1e6-scal-s3,4683750,s5014158,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,3,100,100,22.81,22.54,22.81,0,node858,93,env,,0,,,,22.496,0
c100b-1e6-scal-s4,4683751,s5014158,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,4,100,100,23.59,23.54,23.32,0,node881,42,env,,0,,,,23.436,0
c100b-1e3-scal-s4,4683742,s5014158,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,4,100,100,23.2,22.94,22.88,0,node851,92,env,,0,,,,23.009,0
c100f-w-s0,4683761,s5014158,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,68.05,68.05,95.56,0,node881,41,env,,0,,,,66.946,0
p5-c100-w,4683388,s5014158,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,1.28,1.24,1.08,0,node880,9,env,,0,,,,1.159,0
c100f-w-s1,4683762,s5014158,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,67.37,66.9,95.26,0,node881,41,env,,0,,,,66.762,0
c100f-w-s2,4683763,s5014158,ResNet18_c100,CIFAR100,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,67.47,66.61,94.75,0,node882,41,env,,0,,,,66.432,0
r34f-r0005-s0,4685602,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.005,0,100,100,93.52,93.18,99.04,0,node881,60,env,,0,40,45,47,93.297,2
r34f-r001-s0,4685605,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.01,0,36,100,83.38,83.17,86.42,0,node858,,env,,0,,,,72.101,0
sa3-ResNet34-layer-s0,4683449,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,90.76,90.25,99.81,0,node887,60,env,,0,15,23,58,90.237,68
p5-r34-lay,4683382,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,55.01,55.01,52.97,0,node880,12,env,,0,,,,24.865,0
sa3-ResNet34-add-s0,4683450,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,0,100,100,93.67,93.55,99.8,0,node883,60,env,,0,19,22,27,93.522,7
r34f-r0025-s0,4685611,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.025,0,2,100,10.0,10.0,10.0,0,node858,,env,,0,,,,,0
r34f-r0015-s0,4685608,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.015,0,18,100,46.91,46.91,43.23,0,node859,,env,,0,,,,,0
sa3-ResNet34-add-s1,4683459,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,1,100,100,93.45,93.34,99.81,0,node885,61,env,,0,20,24,26,93.283,6
sa3-ResNet34-layer-s1,4683458,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,90.9,90.49,99.8,0,node858,104,env,,0,14,25,54,90.548,65
r34f-r0015-s1,4685609,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.015,1,27,100,79.19,78.64,80.31,0,node886,,env,,0,,,,46.916,0
r34f-r001-s1,4685606,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.01,1,34,100,84.01,83.83,85.7,0,node851,,env,,0,,,,67.844,0
r34f-r0005-s1,4685603,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.005,1,46,100,90.51,90.51,91.8,0,node851,,env,,0,34,45,46,84.305,1
r34f-r0025-s1,4685612,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.025,1,1,100,12.35,12.35,11.71,0,node881,,env,,0,,,,,0
sa3-ResNet34-add-s2,4683468,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.06,2,100,100,93.37,93.16,99.81,0,node880,60,env,,0,15,22,29,93.245,4
r34f-r0005-s2,4685604,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.005,2,72,100,93.36,93.32,98.53,0,node866,,env,,0,38,46,48,93.109,3
sa3-ResNet34-layer-s2,4683467,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,90.83,90.58,99.81,0,node851,104,env,,0,16,24,58,90.479,68
r34f-r001-s2,4685607,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.01,2,34,100,84.82,84.82,85.95,0,node885,,env,,0,,,,67.405,0
r34f-r0015-s2,4685610,s5014158,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.015,2,8,100,14.46,14.46,13.92,0,node851,,env,,0,,,,,0
p5-r34-node,4683383,s5014158,ResNet34,CIFAR10,100,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,27.04,27.04,25.43,0,node858,25,env,,0,,,,15.156,0
p5-r34-scal,4683381,s5014158,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,20,20,75.17,75.17,74.19,0,node886,13,env,,0,,,,32.7,0
sa3-ResNet34-scal-s0,4683448,s5014158,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,90.14,89.89,98.65,0,node887,65,env,,0,17,33,91,89.922,52
sa3-ResNet34-scal-s1,4683457,s5014158,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,89.69,89.66,98.74,0,node881,64,env,,0,17,34,,89.531,47
sa3-ResNet34-scal-s2,4683466,s5014158,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,2,100,100,89.86,89.86,98.78,0,node887,65,env,,0,15,28,,89.605,44
p5-r34-w,4683384,s5014158,ResNet34,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,14.2,14.2,13.77,0,node859,26,env,,0,,,,10.912,0
