run,job_id,account,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,seed,epochs_done,epochs_requested,best_test,final_test,final_train,collapsed,node,wallclock_min,provenance,dup_group,superseded,ep_to_85,ep_to_88,ep_to_90,plateau,ep_in_band_90
g3_sgdmAdam_scal_s1,4679437,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-6,1,?,none,,na,na,1,100,100,18.47,18.3,17.98,0,node881,42,inferred,,0,,,,18.34,0
sc-ResNet18-scal-s1,4683090,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,88.11,87.94,94.1,0,node887,42,env,,0,34,96,,87.742,0
gate0d_scal_s1,4653441,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,1,100,100,87.99,87.83,94.09,0,node851,91,inferred,,0,36,,,87.631,0
e300-scal_s1,4680997,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,300,300,88.54,88.43,95.53,0,node886,127,env,,0,24,77,,88.372,0
a0h-scal-1e3_s1,4680815,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,88.07,87.85,94.27,0,node858,92,env,,0,24,88,,87.81,0
a0h-scal-1e4_s1,4680818,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,1,100,100,88.06,87.85,94.44,0,node851,94,env,,0,27,86,,87.779,0
a0L-scal-1e6_s1,4680957,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,87.95,87.93,94.05,0,node887,42,env,,0,34,,,87.737,0
g1_sgdm_scal_s1,4679152,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,1,100,100,88.02,88.02,93.98,0,node886,42,inferred,,0,34,95,,87.788,0
a0L-scal-1e3_s1,4680949,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,88.18,87.92,94.39,0,node885,42,env,,0,25,88,,87.804,0
a0L-scal-1e4_s1,4680953,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-4,1,1,-15:-2.3026,,na,na,1,100,100,88.41,88.32,94.25,0,node886,42,env,,0,26,66,,88.126,0
mx_sig_scalar_s1,4682854,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,88.01,88.01,93.95,0,node868,47,env,,0,32,100,,87.75,0
mx_sig_scalar_s2,4682855,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,88.06,88.0,93.86,0,node864,46,env,,0,38,88,,87.819,0
sc-ResNet18-scal-s2,4683094,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,87.94,87.94,93.85,0,node887,42,env,,0,38,,,87.699,0
g3_sgdmAdam_scal_s2,4679438,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Adam,1e-3,1e-6,1,?,none,,na,na,2,100,100,20.71,20.38,20.75,0,node886,42,inferred,,0,,,,20.45,0
gate0d_scal_s2,4653442,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,2,100,100,88.01,87.92,93.88,0,node851,92,inferred,,0,38,92,,87.787,0
g1_sgdm_scal_s2,4679153,salehkaleybars,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,2,100,100,87.97,87.78,93.91,0,node887,42,inferred,,0,38,,,87.779,0
hs-w-lam05_s0,4680583,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.5,na,0,100,100,46.37,46.37,45.15,0,node885,46,inferred,,0,,,,42.631,0
d4_clipW_s0,4679606,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,,na,na,0,100,100,79.7,79.7,82.07,0,node886,42,inferred,,0,,,,78.125,0
mx_sig_weightwise_s0,4682865,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,79.64,79.64,82.11,0,node859,82,env,,0,,,,78.017,0
h2-w-L1e5_s0,4680699,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00001,na,0,100,100,79.1,79.1,81.12,0,node886,46,env,,0,,,,77.307,0
zv-w-r0,4681115,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,0,4,4,13.49,13.49,13.47,0,node887,1,env,,0,,,,,0
zm0-w-r1,4682711,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zmpool,na,1,0,20,20,42.7,42.7,40.3,0,node858,16,env,,0,,,,24.561,0
d1_metaAdam_s0,4679273,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Adam,1e-3,1e-6,1,?,none,,na,na,0,100,100,50.35,50.35,49.43,0,node880,42,inferred,,0,,,,47.436,0
zv-ref-weight,4681112,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,4,4,13.52,13.52,13.5,0,node887,1,env,,0,,,,,0
p3-w-L1p0,4681086,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,77.46,75.6,78.6,0,node881,9,env,,0,,,,60.76,0
d2_collapse_s0,4679312,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,100,100,69.52,10.0,10.0,1,node886,41,inferred,,0,,,,10.0,0
n1-w-L1p0_s0,4681033,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,0,100,100,46.22,46.22,45.13,0,node882,47,env,,0,,,,42.617,0
zsw-w-r03_s0,4681677,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.3,0,100,100,88.29,88.13,94.15,0,node880,42,env,,0,39,79,,88.039,0
zsw-w-r07_s0,4681681,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.7,0,100,100,88.42,88.16,94.81,0,node887,42,env,,0,39,83,,87.981,0
zsw-w-r1_s0,4681683,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,0,100,100,79.68,79.68,82.09,0,node887,41,env,,0,,,,78.074,0
zb-w-r0,4681233,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,0,20,20,69.88,69.88,70.49,0,node887,8,env,,0,,,,32.454,0
zm0-ref-weight,4682709,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,20,20,42.75,42.75,40.32,0,node858,16,env,,0,,,,24.555,0
zsw-w-r0_s0,4681673,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,0,100,100,88.04,87.9,93.68,0,node881,42,env,,0,39,96,,87.761,0
zm0-w-r0,4682713,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zmpool,na,0,0,20,20,70.49,70.49,70.52,0,node851,18,env,,0,,,,32.26,0
zsw-w-r01_s0,4681675,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.1,0,100,100,88.18,87.83,93.82,0,node886,43,env,,0,39,96,,87.772,0
zv-w-r1,4681116,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,0,4,4,13.52,13.52,13.51,0,node887,1,env,,0,,,,,0
ha-w-r01_s0,4680584,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,additive,na,0.1,0,100,100,49.87,49.87,48.91,0,node885,47,inferred,,0,,,,47.352,0
v_weightwise,4679112,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,3,3,13.19,13.19,13.03,0,node851,3,inferred,,0,,,,,0
d3_g999_s0,4679434,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,0.999,?,none,,na,na,0,100,100,72.3,10.0,10.0,1,node885,41,inferred,,0,,,,10.0,0
zsw-w-r05_s0,4681679,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.5,0,100,100,88.17,87.92,94.13,0,node881,43,env,,0,39,91,,87.859,0
h2-w-L1e4_s0,4680698,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.0001,na,0,100,100,70.13,70.13,70.6,0,node886,46,env,,0,,,,68.476,0
d3_g1_s0,4679432,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,100,100,72.08,10.0,10.0,1,node882,40,inferred,,0,,,,10.0,0
g1_sgdm_weight_s0,4679160,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,0,100,100,70.09,10.0,10.0,1,node870,48,inferred,,0,,,,10.0,0
hs-w-lam001_s0,4680581,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.01,na,0,100,100,47.24,47.24,46.0,0,node882,46,inferred,,0,,,,43.548,0
ha-w-r03_s0,4680585,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,additive,na,0.3,0,100,100,67.13,67.13,66.36,0,node886,48,inferred,,0,,,,64.375,0
hs-w-lam01_s0,4680582,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.1,na,0,100,100,46.42,46.42,45.2,0,node885,46,inferred,,0,,,,42.693,0
mx_sig_weightwise_s1,4682866,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,79.54,79.54,82.56,0,node881,42,env,,0,,,,78.032,0
d4_clipW_s1,4679608,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,,na,na,1,100,100,79.59,79.59,82.48,0,node886,41,inferred,,0,,,,78.028,0
hs-w-lam001_s1,4680587,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.01,na,1,100,100,52.21,52.21,51.13,0,node886,46,inferred,,0,,,,48.566,0
n1-w-L1p0_s1,4681037,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,1,100,100,51.63,51.63,50.73,0,node880,46,env,,0,,,,47.764,0
d3_g999_s1,4679435,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,0.999,?,none,,na,na,1,100,100,64.43,10.0,10.0,1,node885,40,inferred,,0,,,,10.0,0
zsw-w-r1_s1,4681695,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,1,100,100,79.42,79.34,82.59,0,node887,41,env,,0,,,,78.063,0
hs-w-lam01_s1,4680588,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.1,na,1,100,100,51.72,51.72,50.75,0,node886,46,inferred,,0,,,,47.827,0
h2-w-L1e5_s1,4680701,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00001,na,1,100,100,78.86,78.86,81.45,0,node887,46,env,,0,,,,77.502,0
g1_sgdm_weight_s1,4679161,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,1,100,100,63.68,10.0,10.0,1,node851,86,inferred,,0,,,,10.0,0
zsw-w-r01_s1,4681687,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.1,1,100,100,88.25,88.12,93.87,0,node885,42,env,,0,36,86,,87.938,0
zsw-w-r03_s1,4681689,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.3,1,100,100,88.07,88.07,94.26,0,node880,43,env,,0,35,100,,87.708,0
d3_g1_s1,4679433,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,1,100,100,64.03,10.0,10.0,1,node885,40,inferred,,0,,,,10.0,0
ha-w-r01_s1,4680590,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,additive,na,0.1,1,100,100,52.74,52.74,51.23,0,node886,47,inferred,,0,,,,50.071,0
h2-w-L1e4_s1,4680700,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.0001,na,1,100,100,70.34,70.34,71.13,0,node886,46,env,,0,,,,68.925,0
zsw-w-r0_s1,4681685,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,1,100,100,88.07,88.02,93.97,0,node881,42,env,,0,34,93,,87.796,0
zsw-w-r07_s1,4681693,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.7,1,100,100,88.53,88.34,95.1,0,node885,42,env,,0,34,76,,88.18,0
zsw-w-r05_s1,4681691,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.5,1,100,100,88.36,88.36,94.35,0,node882,43,env,,0,34,88,,87.94,0
ha-w-r03_s1,4680591,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,additive,na,0.3,1,100,100,66.09,66.09,66.91,0,node886,47,inferred,,0,,,,63.974,0
d1_metaAdam_s1,4679274,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Adam,1e-3,1e-6,1,?,none,,na,na,1,100,100,50.29,50.23,50.11,0,node881,42,inferred,,0,,,,48.384,0
d2_collapse_s1,4679313,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,1,100,100,65.03,10.0,10.0,1,node886,40,inferred,,0,,,,10.0,0
hs-w-lam05_s1,4680589,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,shrink,0.5,na,1,100,100,51.75,51.75,50.72,0,node886,46,inferred,,0,,,,47.807,0
g1_sgdm_weight_s2,4679162,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,2,100,100,65.85,10.0,10.0,1,node882,40,inferred,,0,,,,10.0,0
zsw-w-r05_s2,4681703,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.5,2,100,100,88.31,88.11,94.26,0,node886,43,env,,0,38,82,,87.979,0
zsw-w-r0_s2,4681697,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0,2,100,100,88.11,87.96,93.91,0,node887,42,env,,0,38,92,,87.707,0
zsw-w-r1_s2,4681707,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,1,2,100,100,78.95,78.94,81.58,0,node885,41,env,,0,,,,77.329,0
d1_metaAdam_s2,4679275,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Adam,1e-3,1e-6,1,?,none,,na,na,2,100,100,51.61,51.58,49.59,0,node882,41,inferred,,0,,,,49.153,0
d4_clipW_s2,4679610,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,-15:-2.3026,,na,na,2,100,100,78.86,78.86,81.51,0,node886,41,inferred,,0,,,,77.31,0
zsw-w-r03_s2,4681701,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.3,2,100,100,88.43,88.09,93.94,0,node885,43,env,,0,38,79,,88.112,0
zsw-w-r01_s2,4681699,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.1,2,100,100,87.99,87.94,93.92,0,node881,42,env,,0,38,,,87.764,0
mx_sig_weightwise_s2,4682867,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,2,100,100,78.95,78.95,81.53,0,node887,42,env,,0,,,,77.417,0
zsw-w-r07_s2,4681705,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,zpool,na,0.7,2,100,100,88.33,88.03,94.92,0,node880,42,env,,0,36,91,,87.9,0
d1_metaLion_s3,4679276,salehkaleybars,ResNet18,CIFAR10,100,weightwise,SGDm,Lion,1e-3,1e-6,1,?,none,,na,na,3,100,100,65.29,10.0,10.0,1,node882,40,inferred,,0,,,,10.0,0
c100-1e3-layer-s0,4683269,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,70.78,70.43,99.33,0,node885,31,env,,0,,,,70.287,0
rc100-r005-s0,4683344,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.05,0,100,100,24.07,17.16,17.69,0,node882,31,env,,0,,,,17.567,0
c100-1e3-add-s0,4683270,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.07,0,100,100,30.4,27.42,28.65,0,node885,30,env,,0,,,,27.334,0
c100smoke_layer,4683223,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,3,3,1.16,1.14,1.05,0,node887,1,env,,0,,,,,0
c100-1e6-add-s0,4683262,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.07,0,100,100,60.75,60.39,75.89,0,node883,30,env,,0,,,,60.242,0
c100smoke_probe,4683224,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,3,3,1.16,1.14,1.05,0,node868,1,env,,0,,,,,0
rc100-r0-s0,4683340,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,0,100,100,16.78,8.82,8.64,0,node882,31,env,,0,,,,8.879,0
rc100-r1-s0,4683352,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,1,0,100,100,70.04,70.04,99.43,0,node886,30,env,,0,,,,69.621,0
c100pin_layer,4683225,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,3,3,1.15,1.14,1.05,0,node880,1,env,,0,,,,,0
p4-c100-lay,4683374,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,17.82,12.12,12.36,0,node885,6,env,,0,,,,14.043,0
rc100-r003-s0,4683342,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.03,0,100,100,21.15,14.63,14.68,0,node866,40,env,,0,,,,14.817,0
c100pin_probe,4683226,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,3,3,1.15,1.14,1.05,0,node880,1,env,,0,,,,,0
rc100-r02-s0,4683350,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.2,0,100,100,69.13,68.94,94.63,0,node886,31,env,,0,,,,68.535,0
rc100-r01-s0,4683348,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.1,0,100,100,43.6,42.99,48.5,0,node880,30,env,,0,,,,43.211,0
p6f-c100-lay,4683589,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,60.21,60.21,65.87,0,node885,6,env,,0,,,,38.567,0
c100-1e6-layer-s0,4683261,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,70.12,69.69,99.2,0,node887,31,env,,0,,,,69.791,0
rc100-r007-s0,4683346,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.07,0,100,100,29.71,27.13,28.22,0,node881,31,env,,0,,,,27.033,0
c100disc-c100,4683257,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,5,5,20.99,20.99,18.26,0,node882,1,env,,0,,,,,0
rc100-r007-s1,4683347,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.07,1,100,100,29.77,26.35,27.37,0,node887,31,env,,0,,,,26.355,0
rc100-r0-s1,4683341,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,1,100,100,17.46,8.99,8.93,0,node886,30,env,,0,,,,9.085,0
c100-1e3-add-s1,4683274,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.07,1,100,100,29.12,25.54,26.49,0,node882,31,env,,0,,,,25.431,0
c100-1e6-layer-s1,4683265,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,70.61,69.8,98.88,0,node881,31,env,,0,,,,69.981,0
rc100-r003-s1,4683343,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.03,1,100,100,20.03,12.86,12.95,0,node885,30,env,,0,,,,13.003,0
rc100-r005-s1,4683345,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.05,1,100,100,23.92,17.58,17.88,0,node880,30,env,,0,,,,17.708,0
rc100-r02-s1,4683351,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.2,1,100,100,68.69,68.24,94.03,0,node885,30,env,,0,,,,68.108,0
c100-1e6-add-s1,4683266,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.07,1,100,100,58.68,58.24,71.0,0,node882,30,env,,0,,,,57.85,0
c100-1e3-layer-s1,4683273,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,70.42,70.13,99.27,0,node886,31,env,,0,,,,69.938,0
rc100-r01-s1,4683349,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.1,1,100,100,42.96,42.19,47.19,0,node882,31,env,,0,,,,42.301,0
rc100-r1-s1,4683353,salehkaleybars,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,1,1,100,100,70.82,70.39,99.18,0,node882,30,env,,0,,,,70.212,0
p4-c100-node,4683375,salehkaleybars,ResNet18_c100,CIFAR100,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,1.0,na,0,20,20,19.38,16.18,16.27,0,node885,9,env,,0,,,,15.601,0
p6f-c100-node,4683590,salehkaleybars,ResNet18_c100,CIFAR100,100,nodewise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,20,20,59.23,59.23,65.6,0,node887,8,env,,0,,,,37.338,0
c100-1e6-blk6-s0,4683260,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,0,100,100,53.41,52.94,64.61,0,node885,42,env,,0,,,,52.441,0
c100-1e3-blk6-s0,4683268,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,0,100,100,50.95,50.82,61.61,0,node881,42,env,,0,,,,50.432,0
c100-1e3-blk6-s1,4683272,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,1,100,100,52.49,52.16,63.3,0,node882,42,env,,0,,,,52.209,0
c100-1e6-blk6-s1,4683264,salehkaleybars,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,1,100,100,53.75,53.71,64.93,0,node883,42,env,,0,,,,53.016,0
